date,location,new_cases,new_deaths,total_cases,total_deaths
2/24/2020,Georgia,0,0,0,0
2/25/2020,Georgia,0,0,0,0
2/26/2020,Georgia,0,0,0,0
2/27/2020,Georgia,1,0,1,0
2/28/2020,Georgia,0,0,1,0
2/29/2020,Georgia,1,0,2,0
3/1/2020,Georgia,1,0,3,0
3/2/2020,Georgia,0,0,3,0
3/5/2020,Georgia,0,0,3,0
3/6/2020,Georgia,6,0,9,0
3/8/2020,Georgia,3,0,12,0
3/9/2020,Georgia,1,0,13,0
3/10/2020,Georgia,2,0,15,0
3/11/2020,Georgia,8,0,23,0
3/12/2020,Georgia,1,0,24,0
3/13/2020,Georgia,1,0,25,0
3/14/2020,Georgia,5,0,30,0
3/15/2020,Georgia,0,0,30,0
3/16/2020,Georgia,0,0,30,0
3/17/2020,Georgia,3,0,33,0
3/18/2020,Georgia,1,0,34,0
3/19/2020,Georgia,0,0,34,0
3/20/2020,Georgia,6,0,40,0
3/21/2020,Georgia,3,0,43,0
3/22/2020,Georgia,6,0,49,0
3/23/2020,Georgia,5,0,54,0
3/24/2020,Georgia,7,0,61,0
3/25/2020,Georgia,9,0,70,0
3/26/2020,Georgia,3,0,73,0
3/27/2020,Georgia,6,0,79,0
3/28/2020,Georgia,2,0,81,0
3/29/2020,Georgia,4,0,85,0
3/30/2020,Georgia,5,0,90,0
12/31/2019,Germany,0,0,0,0
1/1/2020,Germany,0,0,0,0
1/2/2020,Germany,0,0,0,0
1/3/2020,Germany,0,0,0,0
1/4/2020,Germany,0,0,0,0
1/5/2020,Germany,0,0,0,0
1/6/2020,Germany,0,0,0,0
1/7/2020,Germany,0,0,0,0
1/8/2020,Germany,0,0,0,0
1/9/2020,Germany,0,0,0,0
1/10/2020,Germany,0,0,0,0
1/11/2020,Germany,0,0,0,0
1/12/2020,Germany,0,0,0,0
1/13/2020,Germany,0,0,0,0
1/14/2020,Germany,0,0,0,0
1/15/2020,Germany,0,0,0,0
1/16/2020,Germany,0,0,0,0
1/17/2020,Germany,0,0,0,0
1/18/2020,Germany,0,0,0,0
1/19/2020,Germany,0,0,0,0
1/20/2020,Germany,0,0,0,0
1/21/2020,Germany,0,0,0,0
1/22/2020,Germany,0,0,0,0
1/23/2020,Germany,0,0,0,0
1/24/2020,Germany,0,0,0,0
1/25/2020,Germany,0,0,0,0
1/26/2020,Germany,0,0,0,0
1/27/2020,Germany,0,0,0,0
1/28/2020,Germany,1,0,1,0
1/29/2020,Germany,3,0,4,0
1/30/2020,Germany,0,0,4,0
1/31/2020,Germany,1,0,5,0
2/1/2020,Germany,2,0,7,0
2/2/2020,Germany,1,0,8,0
2/3/2020,Germany,1,0,9,0
2/4/2020,Germany,2,0,11,0
2/5/2020,Germany,0,0,11,0
2/6/2020,Germany,0,0,11,0
2/7/2020,Germany,1,0,12,0
2/8/2020,Germany,1,0,13,0
2/9/2020,Germany,0,0,13,0
2/10/2020,Germany,0,0,13,0
2/11/2020,Germany,0,0,13,0
2/12/2020,Germany,2,0,15,0
2/13/2020,Germany,0,0,15,0
2/14/2020,Germany,0,0,15,0
2/15/2020,Germany,0,0,15,0
2/16/2020,Germany,0,0,15,0
2/17/2020,Germany,0,0,15,0
2/18/2020,Germany,0,0,15,0
2/19/2020,Germany,0,0,15,0
2/20/2020,Germany,0,0,15,0
2/21/2020,Germany,0,0,15,0
2/22/2020,Germany,0,0,15,0
2/23/2020,Germany,0,0,15,0
2/24/2020,Germany,0,0,15,0
2/25/2020,Germany,0,0,15,0
2/26/2020,Germany,2,0,17,0
2/27/2020,Germany,4,0,21,0
2/28/2020,Germany,26,0,47,0
2/29/2020,Germany,10,0,57,0
3/1/2020,Germany,54,0,111,0
3/2/2020,Germany,18,0,129,0
3/3/2020,Germany,28,0,157,0
3/4/2020,Germany,39,0,196,0
3/5/2020,Germany,66,0,262,0
3/6/2020,Germany,138,0,400,0
3/7/2020,Germany,284,0,684,0
3/8/2020,Germany,163,0,847,0
3/9/2020,Germany,55,0,902,0
3/10/2020,Germany,237,2,1139,2
3/11/2020,Germany,157,0,1296,2
3/12/2020,Germany,271,1,1567,3
3/13/2020,Germany,802,2,2369,5
3/14/2020,Germany,693,0,3062,5
3/15/2020,Germany,733,3,3795,8
3/16/2020,Germany,1043,4,4838,12
3/17/2020,Germany,1174,1,6012,13
3/18/2020,Germany,1144,0,7156,13
3/19/2020,Germany,1042,0,8198,13
3/20/2020,Germany,5940,30,14138,43
3/21/2020,Germany,4049,2,18187,45
3/22/2020,Germany,3276,22,21463,67
3/23/2020,Germany,3311,27,24774,94
3/24/2020,Germany,4438,32,29212,126
3/25/2020,Germany,2342,23,31554,149
3/26/2020,Germany,4954,49,36508,198
3/27/2020,Germany,5780,55,42288,253
3/28/2020,Germany,6294,72,48582,325
3/29/2020,Germany,3965,64,52547,389
3/30/2020,Germany,4751,66,57298,455
3/13/2020,Ghana,2,0,2,0
3/15/2020,Ghana,0,0,2,0
3/16/2020,Ghana,0,0,2,0
3/17/2020,Ghana,4,0,6,0
3/18/2020,Ghana,0,0,6,0
3/19/2020,Ghana,1,0,7,0
3/20/2020,Ghana,4,0,11,0
3/21/2020,Ghana,5,0,16,0
3/22/2020,Ghana,5,1,21,1
3/23/2020,Ghana,3,0,24,1
3/24/2020,Ghana,3,1,27,2
3/25/2020,Ghana,26,0,53,2
3/26/2020,Ghana,15,1,68,3
3/27/2020,Ghana,64,0,132,3
3/28/2020,Ghana,5,0,137,3
3/29/2020,Ghana,4,2,141,5
3/30/2020,Ghana,11,0,152,5
3/20/2020,Gibraltar,10,0,10,0
3/21/2020,Gibraltar,0,0,10,0
3/22/2020,Gibraltar,0,0,10,0
3/23/2020,Gibraltar,5,0,15,0
3/24/2020,Gibraltar,0,0,15,0
3/25/2020,Gibraltar,0,0,15,0
3/26/2020,Gibraltar,11,0,26,0
3/27/2020,Gibraltar,9,0,35,0
3/28/2020,Gibraltar,20,0,55,0
3/29/2020,Gibraltar,1,0,56,0
3/30/2020,Gibraltar,9,0,65,0
12/31/2019,Greece,0,0,0,0
1/1/2020,Greece,0,0,0,0
1/2/2020,Greece,0,0,0,0
1/3/2020,Greece,0,0,0,0
1/4/2020,Greece,0,0,0,0
1/5/2020,Greece,0,0,0,0
1/6/2020,Greece,0,0,0,0
1/7/2020,Greece,0,0,0,0
1/8/2020,Greece,0,0,0,0
1/9/2020,Greece,0,0,0,0
1/10/2020,Greece,0,0,0,0
1/11/2020,Greece,0,0,0,0
1/12/2020,Greece,0,0,0,0
1/13/2020,Greece,0,0,0,0
1/14/2020,Greece,0,0,0,0
1/15/2020,Greece,0,0,0,0
1/16/2020,Greece,0,0,0,0
1/17/2020,Greece,0,0,0,0
1/18/2020,Greece,0,0,0,0
1/19/2020,Greece,0,0,0,0
1/20/2020,Greece,0,0,0,0
1/21/2020,Greece,0,0,0,0
1/22/2020,Greece,0,0,0,0
1/23/2020,Greece,0,0,0,0
1/24/2020,Greece,0,0,0,0
1/25/2020,Greece,0,0,0,0
1/26/2020,Greece,0,0,0,0
1/27/2020,Greece,0,0,0,0
1/28/2020,Greece,0,0,0,0
1/29/2020,Greece,0,0,0,0
1/30/2020,Greece,0,0,0,0
1/31/2020,Greece,0,0,0,0
2/1/2020,Greece,0,0,0,0
2/2/2020,Greece,0,0,0,0
2/3/2020,Greece,0,0,0,0
2/4/2020,Greece,0,0,0,0
2/5/2020,Greece,0,0,0,0
2/6/2020,Greece,0,0,0,0
2/7/2020,Greece,0,0,0,0
2/8/2020,Greece,0,0,0,0
2/9/2020,Greece,0,0,0,0
2/10/2020,Greece,0,0,0,0
2/11/2020,Greece,0,0,0,0
2/12/2020,Greece,0,0,0,0
2/13/2020,Greece,0,0,0,0
2/14/2020,Greece,0,0,0,0
2/15/2020,Greece,0,0,0,0
2/16/2020,Greece,0,0,0,0
2/17/2020,Greece,0,0,0,0
2/18/2020,Greece,0,0,0,0
2/19/2020,Greece,0,0,0,0
2/20/2020,Greece,0,0,0,0
2/21/2020,Greece,0,0,0,0
2/22/2020,Greece,0,0,0,0
2/23/2020,Greece,0,0,0,0
2/24/2020,Greece,0,0,0,0
2/25/2020,Greece,0,0,0,0
2/26/2020,Greece,0,0,0,0
2/27/2020,Greece,1,0,1,0
2/28/2020,Greece,2,0,3,0
2/29/2020,Greece,1,0,4,0
3/1/2020,Greece,3,0,7,0
3/2/2020,Greece,0,0,7,0
3/5/2020,Greece,3,0,10,0
3/6/2020,Greece,22,0,32,0
3/7/2020,Greece,13,0,45,0
3/8/2020,Greece,21,0,66,0
3/9/2020,Greece,7,0,73,0
3/10/2020,Greece,11,0,84,0
3/11/2020,Greece,6,0,90,0
3/12/2020,Greece,9,1,99,1
3/13/2020,Greece,34,0,133,1
3/14/2020,Greece,57,0,190,1
3/15/2020,Greece,38,2,228,3
3/16/2020,Greece,103,1,331,4
3/17/2020,Greece,21,0,352,4
3/18/2020,Greece,35,1,387,5
3/19/2020,Greece,31,0,418,5
3/20/2020,Greece,46,0,464,5
3/21/2020,Greece,31,3,495,8
3/22/2020,Greece,35,5,530,13
3/23/2020,Greece,94,2,624,15
3/24/2020,Greece,71,2,695,17
3/25/2020,Greece,48,3,743,20
3/26/2020,Greece,78,2,821,22
3/27/2020,Greece,71,4,892,26
3/28/2020,Greece,74,2,966,28
3/29/2020,Greece,95,4,1061,32
3/30/2020,Greece,95,6,1156,38
3/20/2020,Greenland,2,0,2,0
3/21/2020,Greenland,0,0,2,0
3/22/2020,Greenland,0,0,2,0
3/23/2020,Greenland,0,0,2,0
3/24/2020,Greenland,2,0,4,0
3/25/2020,Greenland,0,0,4,0
3/26/2020,Greenland,1,0,5,0
3/27/2020,Greenland,1,0,6,0
3/28/2020,Greenland,3,0,9,0
3/29/2020,Greenland,1,0,10,0
3/30/2020,Greenland,0,0,10,0
3/23/2020,Grenada,1,0,1,0
3/24/2020,Grenada,0,0,1,0
3/25/2020,Grenada,0,0,1,0
3/26/2020,Grenada,0,0,1,0
3/27/2020,Grenada,6,0,7,0
3/28/2020,Grenada,0,0,7,0
3/29/2020,Grenada,2,0,9,0
3/30/2020,Grenada,0,0,9,0
3/19/2020,Guam,3,0,3,0
3/20/2020,Guam,9,0,12,0
3/21/2020,Guam,2,0,14,0
3/22/2020,Guam,1,1,15,1
3/23/2020,Guam,12,0,27,1
3/24/2020,Guam,2,0,29,1
3/25/2020,Guam,3,0,32,1
3/26/2020,Guam,5,0,37,1
3/27/2020,Guam,12,0,49,1
3/28/2020,Guam,2,0,51,1
3/29/2020,Guam,4,0,55,1
3/30/2020,Guam,1,0,56,1
3/15/2020,Guatemala,1,0,1,0
3/16/2020,Guatemala,0,1,1,1
3/17/2020,Guatemala,5,0,6,1
3/18/2020,Guatemala,0,0,6,1
3/19/2020,Guatemala,2,0,8,1
3/20/2020,Guatemala,1,0,9,1
3/21/2020,Guatemala,4,0,13,1
3/22/2020,Guatemala,4,0,17,1
3/23/2020,Guatemala,2,0,19,1
3/24/2020,Guatemala,1,0,20,1
3/25/2020,Guatemala,1,0,21,1
3/26/2020,Guatemala,3,0,24,1
3/27/2020,Guatemala,1,0,25,1
3/28/2020,Guatemala,7,0,32,1
3/29/2020,Guatemala,2,0,34,1
3/30/2020,Guatemala,2,0,36,1
3/20/2020,Guernsey,1,0,1,0
3/21/2020,Guernsey,0,0,1,0
3/22/2020,Guernsey,0,0,1,0
3/23/2020,Guernsey,16,0,17,0
3/24/2020,Guernsey,3,0,20,0
3/25/2020,Guernsey,3,0,23,0
3/26/2020,Guernsey,7,0,30,0
3/27/2020,Guernsey,4,0,34,0
3/28/2020,Guernsey,2,0,36,0
3/29/2020,Guernsey,3,0,39,0
3/30/2020,Guernsey,6,0,45,0
3/14/2020,Guinea,1,0,1,0
3/15/2020,Guinea,0,0,1,0
3/17/2020,Guinea,0,0,1,0
3/18/2020,Guinea,0,0,1,0
3/19/2020,Guinea,0,0,1,0
3/20/2020,Guinea,0,0,1,0
3/21/2020,Guinea,1,0,2,0
3/22/2020,Guinea,0,0,2,0
3/23/2020,Guinea,0,0,2,0
3/24/2020,Guinea,0,0,2,0
3/25/2020,Guinea,2,0,4,0
3/26/2020,Guinea,0,0,4,0
3/27/2020,Guinea,1,0,5,0
3/28/2020,Guinea,0,0,5,0
3/29/2020,Guinea,3,0,8,0
3/30/2020,Guinea,0,0,8,0
3/27/2020,Guinea-Bissau,2,0,2,0
3/28/2020,Guinea-Bissau,0,0,2,0
3/29/2020,Guinea-Bissau,0,0,2,0
3/30/2020,Guinea-Bissau,0,0,2,0
3/13/2020,Guyana,1,1,1,1
3/16/2020,Guyana,3,0,4,1
3/17/2020,Guyana,0,0,4,1
3/18/2020,Guyana,0,0,4,1
3/19/2020,Guyana,1,0,5,1
3/20/2020,Guyana,0,0,5,1
3/21/2020,Guyana,0,0,5,1
3/22/2020,Guyana,0,0,5,1
3/23/2020,Guyana,0,0,5,1
3/24/2020,Guyana,0,0,5,1
3/25/2020,Guyana,0,0,5,1
3/26/2020,Guyana,0,0,5,1
3/27/2020,Guyana,0,0,5,1
3/28/2020,Guyana,0,0,5,1
3/29/2020,Guyana,3,0,8,1
3/30/2020,Guyana,0,0,8,1
3/20/2020,Haiti,2,0,2,0
3/21/2020,Haiti,0,0,2,0
3/22/2020,Haiti,0,0,2,0
3/23/2020,Haiti,0,0,2,0
3/24/2020,Haiti,3,0,5,0
3/25/2020,Haiti,2,0,7,0
3/26/2020,Haiti,1,0,8,0
3/27/2020,Haiti,0,0,8,0
3/28/2020,Haiti,0,0,8,0
3/29/2020,Haiti,0,0,8,0
3/30/2020,Haiti,7,0,15,0
3/12/2020,Honduras,2,0,2,0
3/14/2020,Honduras,1,0,3,0
3/16/2020,Honduras,3,0,6,0
3/17/2020,Honduras,2,0,8,0
3/18/2020,Honduras,1,0,9,0
3/19/2020,Honduras,3,0,12,0
3/20/2020,Honduras,12,0,24,0
3/21/2020,Honduras,0,0,24,0
3/22/2020,Honduras,2,0,26,0
3/23/2020,Honduras,1,0,27,0
3/24/2020,Honduras,3,0,30,0
3/25/2020,Honduras,6,0,36,0
3/26/2020,Honduras,16,0,52,0
3/27/2020,Honduras,15,1,67,1
3/28/2020,Honduras,28,0,95,1
3/29/2020,Honduras,15,1,110,2
3/30/2020,Honduras,29,1,139,3
3/5/2020,Hungary,2,0,2,0
3/7/2020,Hungary,2,0,4,0
3/8/2020,Hungary,3,0,7,0
3/9/2020,Hungary,1,0,8,0
3/10/2020,Hungary,1,0,9,0
3/11/2020,Hungary,3,0,12,0
3/12/2020,Hungary,1,0,13,0
3/13/2020,Hungary,3,0,16,0
3/14/2020,Hungary,9,0,25,0
3/15/2020,Hungary,6,0,31,0
3/16/2020,Hungary,8,1,39,1
3/17/2020,Hungary,11,0,50,1
3/18/2020,Hungary,0,0,50,1
3/19/2020,Hungary,23,0,73,1
3/20/2020,Hungary,12,0,85,1
3/21/2020,Hungary,18,3,103,4
3/22/2020,Hungary,28,0,131,4
3/23/2020,Hungary,36,3,167,7
3/24/2020,Hungary,20,1,187,8
3/25/2020,Hungary,39,2,226,10
3/26/2020,Hungary,35,0,261,10
3/27/2020,Hungary,39,0,300,10
3/28/2020,Hungary,43,1,343,11
3/29/2020,Hungary,65,2,408,13
3/30/2020,Hungary,39,2,447,15
12/31/2019,Iceland,0,0,0,0
1/1/2020,Iceland,0,0,0,0
1/2/2020,Iceland,0,0,0,0
1/3/2020,Iceland,0,0,0,0
1/4/2020,Iceland,0,0,0,0
1/5/2020,Iceland,0,0,0,0
1/6/2020,Iceland,0,0,0,0
1/7/2020,Iceland,0,0,0,0
1/8/2020,Iceland,0,0,0,0
1/9/2020,Iceland,0,0,0,0
1/10/2020,Iceland,0,0,0,0
1/11/2020,Iceland,0,0,0,0
1/12/2020,Iceland,0,0,0,0
1/13/2020,Iceland,0,0,0,0
1/14/2020,Iceland,0,0,0,0
1/15/2020,Iceland,0,0,0,0
1/16/2020,Iceland,0,0,0,0
1/17/2020,Iceland,0,0,0,0
1/18/2020,Iceland,0,0,0,0
1/19/2020,Iceland,0,0,0,0
1/20/2020,Iceland,0,0,0,0
1/21/2020,Iceland,0,0,0,0
1/22/2020,Iceland,0,0,0,0
1/23/2020,Iceland,0,0,0,0
1/24/2020,Iceland,0,0,0,0
1/25/2020,Iceland,0,0,0,0
1/26/2020,Iceland,0,0,0,0
1/27/2020,Iceland,0,0,0,0
1/28/2020,Iceland,0,0,0,0
1/29/2020,Iceland,0,0,0,0
1/30/2020,Iceland,0,0,0,0
1/31/2020,Iceland,0,0,0,0
2/1/2020,Iceland,0,0,0,0
2/2/2020,Iceland,0,0,0,0
2/3/2020,Iceland,0,0,0,0
2/4/2020,Iceland,0,0,0,0
2/5/2020,Iceland,0,0,0,0
2/6/2020,Iceland,0,0,0,0
2/7/2020,Iceland,0,0,0,0
2/8/2020,Iceland,0,0,0,0
2/9/2020,Iceland,0,0,0,0
2/10/2020,Iceland,0,0,0,0
2/11/2020,Iceland,0,0,0,0
2/12/2020,Iceland,0,0,0,0
2/13/2020,Iceland,0,0,0,0
2/14/2020,Iceland,0,0,0,0
2/15/2020,Iceland,0,0,0,0
2/16/2020,Iceland,0,0,0,0
2/17/2020,Iceland,0,0,0,0
2/18/2020,Iceland,0,0,0,0
2/19/2020,Iceland,0,0,0,0
2/20/2020,Iceland,0,0,0,0
2/21/2020,Iceland,0,0,0,0
2/22/2020,Iceland,0,0,0,0
2/23/2020,Iceland,0,0,0,0
2/24/2020,Iceland,0,0,0,0
2/25/2020,Iceland,0,0,0,0
2/26/2020,Iceland,0,0,0,0
2/27/2020,Iceland,0,0,0,0
2/28/2020,Iceland,0,0,0,0
2/29/2020,Iceland,1,0,1,0
3/1/2020,Iceland,0,0,1,0
3/2/2020,Iceland,2,0,3,0
3/3/2020,Iceland,3,0,6,0
3/4/2020,Iceland,10,0,16,0
3/5/2020,Iceland,10,0,26,0
3/6/2020,Iceland,9,0,35,0
3/7/2020,Iceland,8,0,43,0
3/8/2020,Iceland,10,0,53,0
3/9/2020,Iceland,2,0,55,0
3/10/2020,Iceland,10,0,65,0
3/11/2020,Iceland,5,0,70,0
3/12/2020,Iceland,15,0,85,0
3/13/2020,Iceland,32,0,117,0
3/14/2020,Iceland,0,0,117,0
3/15/2020,Iceland,21,0,138,0
3/16/2020,Iceland,40,0,178,0
3/17/2020,Iceland,21,0,199,0
3/18/2020,Iceland,48,0,247,0
3/19/2020,Iceland,3,0,250,0
3/20/2020,Iceland,80,1,330,1
3/21/2020,Iceland,79,0,409,1
3/22/2020,Iceland,64,0,473,1
3/23/2020,Iceland,95,0,568,1
3/24/2020,Iceland,20,1,588,2
3/25/2020,Iceland,60,0,648,2
3/26/2020,Iceland,89,0,737,2
3/27/2020,Iceland,65,0,802,2
3/28/2020,Iceland,88,0,890,2
3/29/2020,Iceland,73,0,963,2
3/30/2020,Iceland,57,0,1020,2
12/31/2019,India,0,0,0,0
1/1/2020,India,0,0,0,0
1/2/2020,India,0,0,0,0
1/3/2020,India,0,0,0,0
1/4/2020,India,0,0,0,0
1/5/2020,India,0,0,0,0
1/6/2020,India,0,0,0,0
1/7/2020,India,0,0,0,0
1/8/2020,India,0,0,0,0
1/9/2020,India,0,0,0,0
1/10/2020,India,0,0,0,0
1/11/2020,India,0,0,0,0
1/12/2020,India,0,0,0,0
1/13/2020,India,0,0,0,0
1/14/2020,India,0,0,0,0
1/15/2020,India,0,0,0,0
1/16/2020,India,0,0,0,0
1/17/2020,India,0,0,0,0
1/18/2020,India,0,0,0,0
1/19/2020,India,0,0,0,0
1/20/2020,India,0,0,0,0
1/21/2020,India,0,0,0,0
1/22/2020,India,0,0,0,0
1/23/2020,India,0,0,0,0
1/24/2020,India,0,0,0,0
1/25/2020,India,0,0,0,0
1/26/2020,India,0,0,0,0
1/27/2020,India,0,0,0,0
1/28/2020,India,0,0,0,0
1/29/2020,India,0,0,0,0
1/30/2020,India,1,0,1,0
1/31/2020,India,0,0,1,0
2/1/2020,India,0,0,1,0
2/2/2020,India,1,0,2,0
2/3/2020,India,0,0,2,0
2/4/2020,India,1,0,3,0
2/5/2020,India,0,0,3,0
2/6/2020,India,0,0,3,0
2/7/2020,India,0,0,3,0
2/8/2020,India,0,0,3,0
2/9/2020,India,0,0,3,0
2/10/2020,India,0,0,3,0
2/11/2020,India,0,0,3,0
2/12/2020,India,0,0,3,0
2/13/2020,India,0,0,3,0
2/14/2020,India,0,0,3,0
2/15/2020,India,0,0,3,0
2/16/2020,India,0,0,3,0
2/17/2020,India,0,0,3,0
2/18/2020,India,0,0,3,0
2/19/2020,India,0,0,3,0
2/20/2020,India,0,0,3,0
2/21/2020,India,0,0,3,0
2/22/2020,India,0,0,3,0
2/23/2020,India,0,0,3,0
2/24/2020,India,0,0,3,0
2/25/2020,India,0,0,3,0
2/26/2020,India,0,0,3,0
2/27/2020,India,0,0,3,0
2/28/2020,India,0,0,3,0
2/29/2020,India,0,0,3,0
3/1/2020,India,0,0,3,0
3/2/2020,India,0,0,3,0
3/3/2020,India,2,0,5,0
3/4/2020,India,1,0,6,0
3/5/2020,India,22,0,28,0
3/6/2020,India,1,0,29,0
3/7/2020,India,2,0,31,0
3/8/2020,India,3,0,34,0
3/10/2020,India,10,0,44,0
3/11/2020,India,6,0,50,0
3/12/2020,India,23,0,73,0
3/13/2020,India,2,1,75,1
3/14/2020,India,8,1,83,2
3/15/2020,India,7,0,90,2
3/16/2020,India,3,0,93,2
3/17/2020,India,32,1,125,3
3/18/2020,India,12,0,137,3
3/19/2020,India,28,0,165,3
3/20/2020,India,26,1,191,4
3/21/2020,India,40,0,231,4
3/22/2020,India,89,0,320,4
3/23/2020,India,119,3,439,7
3/24/2020,India,53,2,492,9
3/25/2020,India,70,0,562,9
3/26/2020,India,87,4,649,13
3/27/2020,India,75,4,724,17
3/28/2020,India,149,2,873,19
3/29/2020,India,106,6,979,25
3/30/2020,India,92,4,1071,29
12/31/2019,Indonesia,0,0,0,0
1/1/2020,Indonesia,0,0,0,0
1/2/2020,Indonesia,0,0,0,0
1/3/2020,Indonesia,0,0,0,0
1/4/2020,Indonesia,0,0,0,0
1/5/2020,Indonesia,0,0,0,0
1/6/2020,Indonesia,0,0,0,0
1/7/2020,Indonesia,0,0,0,0
1/8/2020,Indonesia,0,0,0,0
1/9/2020,Indonesia,0,0,0,0
1/10/2020,Indonesia,0,0,0,0
1/11/2020,Indonesia,0,0,0,0
1/12/2020,Indonesia,0,0,0,0
1/13/2020,Indonesia,0,0,0,0
1/14/2020,Indonesia,0,0,0,0
1/15/2020,Indonesia,0,0,0,0
1/16/2020,Indonesia,0,0,0,0
1/17/2020,Indonesia,0,0,0,0
1/18/2020,Indonesia,0,0,0,0
1/19/2020,Indonesia,0,0,0,0
1/20/2020,Indonesia,0,0,0,0
1/21/2020,Indonesia,0,0,0,0
1/22/2020,Indonesia,0,0,0,0
1/23/2020,Indonesia,0,0,0,0
1/24/2020,Indonesia,0,0,0,0
1/25/2020,Indonesia,0,0,0,0
1/26/2020,Indonesia,0,0,0,0
1/27/2020,Indonesia,0,0,0,0
1/28/2020,Indonesia,0,0,0,0
1/29/2020,Indonesia,0,0,0,0
1/30/2020,Indonesia,0,0,0,0
1/31/2020,Indonesia,0,0,0,0
2/1/2020,Indonesia,0,0,0,0
2/2/2020,Indonesia,0,0,0,0
2/3/2020,Indonesia,0,0,0,0
2/4/2020,Indonesia,0,0,0,0
2/5/2020,Indonesia,0,0,0,0
2/6/2020,Indonesia,0,0,0,0
2/7/2020,Indonesia,0,0,0,0
2/8/2020,Indonesia,0,0,0,0
2/9/2020,Indonesia,0,0,0,0
2/10/2020,Indonesia,0,0,0,0
2/11/2020,Indonesia,0,0,0,0
2/12/2020,Indonesia,0,0,0,0
2/13/2020,Indonesia,0,0,0,0
2/14/2020,Indonesia,0,0,0,0
2/15/2020,Indonesia,0,0,0,0
2/16/2020,Indonesia,0,0,0,0
2/17/2020,Indonesia,0,0,0,0
2/18/2020,Indonesia,0,0,0,0
2/19/2020,Indonesia,0,0,0,0
2/20/2020,Indonesia,0,0,0,0
2/21/2020,Indonesia,0,0,0,0
2/22/2020,Indonesia,0,0,0,0
2/23/2020,Indonesia,0,0,0,0
2/24/2020,Indonesia,0,0,0,0
2/25/2020,Indonesia,0,0,0,0
2/26/2020,Indonesia,0,0,0,0
2/27/2020,Indonesia,0,0,0,0
2/28/2020,Indonesia,0,0,0,0
2/29/2020,Indonesia,0,0,0,0
3/1/2020,Indonesia,0,0,0,0
3/2/2020,Indonesia,2,0,2,0
3/7/2020,Indonesia,2,0,4,0
3/9/2020,Indonesia,2,0,6,0
3/11/2020,Indonesia,13,0,19,0
3/12/2020,Indonesia,15,1,34,1
3/14/2020,Indonesia,35,3,69,4
3/15/2020,Indonesia,27,0,96,4
3/16/2020,Indonesia,21,1,117,5
3/17/2020,Indonesia,17,0,134,5
3/18/2020,Indonesia,38,0,172,5
3/19/2020,Indonesia,0,0,172,5
3/20/2020,Indonesia,55,14,227,19
3/21/2020,Indonesia,82,6,309,25
3/22/2020,Indonesia,141,13,450,38
3/23/2020,Indonesia,64,10,514,48
3/24/2020,Indonesia,65,1,579,49
3/25/2020,Indonesia,107,6,686,55
3/26/2020,Indonesia,104,3,790,58
3/27/2020,Indonesia,103,20,893,78
3/28/2020,Indonesia,153,9,1046,87
3/29/2020,Indonesia,109,15,1155,102
3/30/2020,Indonesia,130,12,1285,114
12/31/2019,International,0,0,0,0
1/1/2020,International,0,0,0,0
1/2/2020,International,0,0,0,0
1/3/2020,International,0,0,0,0
1/4/2020,International,0,0,0,0
1/5/2020,International,0,0,0,0
1/6/2020,International,0,0,0,0
1/7/2020,International,0,0,0,0
1/8/2020,International,0,0,0,0
1/9/2020,International,0,0,0,0
1/10/2020,International,0,0,0,0
1/11/2020,International,0,0,0,0
1/12/2020,International,0,0,0,0
1/13/2020,International,0,0,0,0
1/14/2020,International,0,0,0,0
1/15/2020,International,0,0,0,0
1/16/2020,International,0,0,0,0
1/17/2020,International,0,0,0,0
1/18/2020,International,0,0,0,0
1/19/2020,International,0,0,0,0
1/20/2020,International,0,0,0,0
1/21/2020,International,0,0,0,0
1/22/2020,International,0,0,0,0
1/23/2020,International,0,0,0,0
1/24/2020,International,0,0,0,0
1/25/2020,International,0,0,0,0
1/26/2020,International,0,0,0,0
1/27/2020,International,0,0,0,0
1/28/2020,International,0,0,0,0
1/29/2020,International,0,0,0,0
1/30/2020,International,0,0,0,0
1/31/2020,International,0,0,0,0
2/1/2020,International,0,0,0,0
2/2/2020,International,0,0,0,0
2/3/2020,International,0,0,0,0
2/4/2020,International,0,0,0,0
2/5/2020,International,10,0,10,0
2/6/2020,International,10,0,20,0
2/7/2020,International,41,0,61,0
2/8/2020,International,3,0,64,0
2/9/2020,International,0,0,64,0
2/10/2020,International,6,0,70,0
2/11/2020,International,65,0,135,0
2/12/2020,International,39,0,174,0
2/13/2020,International,0,0,174,0
2/14/2020,International,47,0,221,0
2/15/2020,International,0,0,221,0
2/16/2020,International,134,0,355,0
2/17/2020,International,0,0,355,0
2/18/2020,International,99,0,454,0
2/19/2020,International,88,0,542,0
2/20/2020,International,79,2,621,2
2/21/2020,International,13,0,634,2
2/22/2020,International,0,0,634,2
2/23/2020,International,0,0,634,2
2/24/2020,International,57,1,691,3
2/25/2020,International,0,0,691,3
2/26/2020,International,0,1,691,4
2/27/2020,International,14,0,705,4
2/28/2020,International,0,0,705,4
2/29/2020,International,0,2,705,6
3/1/2020,International,0,0,705,6
3/2/2020,International,0,0,705,6
3/10/2020,International,-9,1,696,7
12/31/2019,Iran,0,0,0,0
1/1/2020,Iran,0,0,0,0
1/2/2020,Iran,0,0,0,0
1/3/2020,Iran,0,0,0,0
